cmd,rep,wall_time_s,user_time_s,sys_time_s,cpu_pct,max_rss_kb,minor_faults,major_faults,voluntary_ctx,involuntary_ctx,fs_inputs,fs_outputs,exit_code,timestamp,impl,N,M,K,items_per_producer,producer_delay_us,consumer_delay_us,wall_time_ms,items_consumed,throughput_per_sec,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,latency_max_us,rep_idx
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.54,0.05,0.5,103.0,1900,383,0,11618,2,0,0,0,2026-05-14T10:25:44,c-pthreads-sem,16,4,1,10000,0,0,540.466,40000,74010.24,203.358,152.293,511.546,1082.259,4605.914,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.61,0.04,0.58,102.0,2156,383,0,11930,0,0,0,0,2026-05-14T10:25:45,c-pthreads-sem,16,4,1,10000,0,0,610.543,40000,65515.45,230.155,166.668,585.546,1277.636,4837.957,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.6,0.05,0.57,105.0,2152,384,0,11449,1,0,0,0,2026-05-14T10:25:45,c-pthreads-sem,16,4,1,10000,0,0,598.196,40000,66867.71,228.467,169.96,579.088,1277.136,5576.465,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.65,0.05,0.86,140.0,1896,386,0,11887,4,0,0,0,2026-05-14T10:25:46,c-pthreads-sem,16,4,2,10000,0,0,651.531,40000,61393.9,228.683,190.46,555.921,1261.886,4576.164,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.61,0.02,0.85,141.0,1900,386,0,11740,4,0,0,0,2026-05-14T10:25:46,c-pthreads-sem,16,4,2,10000,0,0,616.395,40000,64893.46,214.925,181.043,528.63,1131.01,3339.779,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.63,0.04,0.84,140.0,2028,385,0,12120,3,0,0,0,2026-05-14T10:25:47,c-pthreads-sem,16,4,2,10000,0,0,630.608,40000,63430.86,219.617,181.252,524.546,1159.801,5787.675,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.26,0.03,0.44,179.0,2156,418,0,11479,4879,0,0,0,2026-05-14T10:25:47,c-pthreads-sem,16,4,4,10000,0,0,264.131,40000,151440.2,74.063,16.625,252.627,683.255,3826.657,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.25,0.05,0.43,188.0,1900,395,0,11763,5382,0,0,0,2026-05-14T10:25:48,c-pthreads-sem,16,4,4,10000,0,0,253.104,40000,158037.86,72.141,14.208,251.252,662.506,2257.978,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.28,0.03,0.47,179.0,2028,417,0,11778,4904,0,0,0,2026-05-14T10:25:48,c-pthreads-sem,16,4,4,10000,0,0,280.179,40000,142766.04,77.46,25.584,260.086,659.256,2869.108,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.18,0.02,0.38,219.0,2028,415,0,13368,5787,0,0,0,2026-05-14T10:25:48,c-pthreads-sem,16,4,8,10000,0,0,184.827,40000,216418.46,42.483,5.167,170.21,473.462,2641.023,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.15,0.02,0.38,260.0,1772,415,0,13008,6682,0,0,0,2026-05-14T10:25:48,c-pthreads-sem,16,4,8,10000,0,0,154.941,40000,258161.97,34.303,5.0,151.043,371.087,2568.188,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.13,0.02,0.34,271.0,1772,413,0,12403,6736,0,0,0,2026-05-14T10:25:48,c-pthreads-sem,16,4,8,10000,0,0,132.493,40000,301903.78,27.201,4.75,119.293,309.211,1743.556,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.31,0.08,1.72,137.0,3180,625,0,38818,3574,0,0,0,2026-05-14T10:25:50,c-pthreads-sem,16,8,1,10000,0,0,1309.432,80000,61095.19,341.031,231.252,1090.218,2314.478,9297.704,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.22,0.09,1.55,134.0,3052,624,0,39019,4730,0,0,0,2026-05-14T10:25:51,c-pthreads-sem,16,8,1,10000,0,0,1218.341,80000,65663.06,312.654,220.126,994.634,2271.311,9402.788,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.45,0.09,1.92,138.0,2924,624,0,40894,3488,0,0,0,2026-05-14T10:25:52,c-pthreads-sem,16,8,1,10000,0,0,1448.6,80000,55225.75,380.966,244.835,1204.344,2409.854,34504.253,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,1.14,0.1,1.58,146.0,2924,628,0,36900,838,0,0,0,2026-05-14T10:25:53,c-pthreads-sem,16,8,2,10000,0,0,1139.832,80000,70185.78,257.453,173.544,844.799,2364.062,10056.67,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,1.15,0.09,1.61,148.0,2780,629,0,36239,513,0,0,0,2026-05-14T10:25:55,c-pthreads-sem,16,8,2,10000,0,0,1147.723,80000,69703.21,257.35,175.46,836.048,2432.687,8582.698,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,1.14,0.11,1.58,148.0,2924,627,0,36265,1168,0,0,0,2026-05-14T10:25:56,c-pthreads-sem,16,8,2,10000,0,0,1136.948,80000,70363.81,254.726,174.085,830.841,2319.728,9942.626,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.34,0.04,0.8,242.0,2924,639,0,25104,13740,0,0,0,2026-05-14T10:25:56,c-pthreads-sem,16,8,4,10000,0,0,342.823,80000,233356.71,63.569,8.667,239.627,693.798,4880.167,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.37,0.05,0.76,219.0,2668,637,0,24718,11813,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,16,8,4,10000,0,0,367.204,80000,217862.42,70.219,8.25,256.044,805.715,8663.824,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.41,0.06,0.8,207.0,2908,636,0,24644,10777,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,16,8,4,10000,0,0,412.562,80000,193910.47,73.596,9.292,265.46,815.591,5559.965,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.14,0.07,0.53,410.0,2924,680,0,21036,9501,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,16,8,8,10000,0,0,141.711,80000,564530.71,23.593,5.209,106.084,295.961,3688.906,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.11,0.05,0.5,497.0,3052,700,0,21707,10472,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,16,8,8,10000,0,0,107.142,80000,746674.4,18.954,5.708,80.25,233.002,1934.975,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 16 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.13,0.06,0.51,436.0,3180,720,0,20571,9210,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,16,8,8,10000,0,0,126.948,80000,630180.73,21.689,5.25,99.334,274.628,16222.138,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.01,0.0,0.0,58.0,1500,199,0,286,1,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,64,1,1,10000,0,0,16.105,10000,620940.76,51.281,50.292,116.085,186.876,341.836,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.01,0.0,0.0,64.0,1516,200,0,293,0,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,64,1,1,10000,0,0,15.983,10000,625677.37,51.676,49.584,113.168,150.293,408.17,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.01,0.0,0.0,71.0,1516,200,0,266,0,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,64,1,1,10000,0,0,13.211,10000,756917.07,42.11,33.791,118.793,207.627,370.17,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.02,0.0,0.01,79.0,1632,203,0,451,1,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,64,1,2,10000,0,0,23.608,10000,423580.87,64.567,60.793,135.96,215.21,1032.633,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.02,0.0,0.01,75.0,1516,203,0,466,0,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,64,1,2,10000,0,0,23.396,10000,427431.26,65.078,60.917,128.793,187.419,402.42,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.02,0.0,0.01,82.0,1516,204,0,442,1,0,0,0,2026-05-14T10:25:57,c-pthreads-sem,64,1,2,10000,0,0,22.238,10000,449683.64,59.004,59.709,123.876,212.96,448.838,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.04,0.0,0.03,112.0,1436,212,0,737,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,1,4,10000,0,0,38.71,10000,258333.7,61.051,59.375,138.167,213.751,1169.802,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.03,0.0,0.04,121.0,1436,212,0,740,1,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,1,4,10000,0,0,36.969,10000,270499.16,64.294,59.709,134.21,203.252,489.588,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.03,0.0,0.04,115.0,1516,212,0,769,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,1,4,10000,0,0,37.851,10000,264195.05,63.88,60.459,133.126,206.293,544.297,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.04,0.01,0.06,157.0,1644,229,0,1951,616,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,1,8,10000,0,0,47.387,10000,211029.69,43.135,19.0,128.251,252.127,520.254,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.05,0.01,0.06,153.0,1644,229,0,1945,596,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,1,8,10000,0,0,50.251,10000,199000.96,45.721,26.166,134.709,209.502,475.963,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.05,0.0,0.07,159.0,1516,232,0,2037,671,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,1,8,10000,0,0,50.109,10000,199566.73,37.388,17.125,109.293,178.334,511.171,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.04,0.0,0.02,80.0,1764,261,0,847,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,1,10000,0,0,40.134,20000,498325.82,78.32,66.209,171.835,266.294,996.134,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.03,0.0,0.02,83.0,1772,262,0,815,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,1,10000,0,0,35.42,20000,564653.23,68.825,63.459,151.835,224.627,998.009,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.03,0.0,0.02,81.0,1772,261,0,836,1,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,1,10000,0,0,36.493,20000,548046.89,71.733,64.793,153.918,210.96,1519.513,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.05,0.0,0.04,101.0,1516,266,0,1169,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,2,10000,0,0,50.017,20000,399861.63,84.901,76.375,174.752,247.168,698.506,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.05,0.0,0.04,109.0,1644,267,0,1123,2,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,2,10000,0,0,49.864,20000,401090.23,83.613,75.459,177.002,261.503,895.258,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.05,0.01,0.04,103.0,1760,266,0,1192,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,2,10000,0,0,53.344,20000,374924.45,90.142,79.043,177.168,265.878,646.047,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.07,0.01,0.1,150.0,1640,274,0,1452,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,4,10000,0,0,74.73,20000,267629.64,90.857,88.668,189.21,362.462,1450.97,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.07,0.0,0.11,151.0,1644,277,0,1523,3,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,4,10000,0,0,78.017,20000,256354.11,96.982,95.501,190.002,376.795,952.091,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.07,0.01,0.09,150.0,1772,273,0,1493,0,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,4,10000,0,0,75.833,20000,263738.94,93.836,91.168,182.71,359.003,1013.884,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.07,0.0,0.12,161.0,1772,293,0,2682,158,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,8,10000,0,0,76.387,20000,261824.99,89.308,88.251,173.96,367.878,959.3,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.07,0.01,0.1,160.0,1644,293,0,2632,305,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,8,10000,0,0,73.621,20000,271662.06,76.369,65.251,182.96,314.253,1391.72,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.07,0.01,0.11,171.0,1772,295,0,2754,457,0,0,0,2026-05-14T10:25:58,c-pthreads-sem,64,2,8,10000,0,0,69.715,20000,286884.15,72.594,60.208,179.293,316.794,708.381,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.14,0.02,0.15,124.0,2156,383,0,3003,2,0,0,0,2026-05-14T10:25:59,c-pthreads-sem,64,4,1,10000,0,0,143.883,40000,278003.22,184.67,156.668,429.087,695.089,2105.685,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.15,0.01,0.17,123.0,2144,382,0,3016,3,0,0,0,2026-05-14T10:25:59,c-pthreads-sem,64,4,1,10000,0,0,149.395,40000,267747.43,190.593,165.46,421.045,697.964,2866.067,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.15,0.02,0.16,123.0,2156,383,0,2983,0,0,0,0,2026-05-14T10:25:59,c-pthreads-sem,64,4,1,10000,0,0,152.088,40000,263005.4,195.35,166.959,438.17,741.007,2323.395,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.15,0.02,0.21,153.0,2156,388,0,2945,0,0,0,0,2026-05-14T10:25:59,c-pthreads-sem,64,4,2,10000,0,0,156.262,40000,255979.86,172.365,176.876,335.795,573.296,2115.102,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.15,0.01,0.23,157.0,2156,388,0,2981,41,0,0,0,2026-05-14T10:25:59,c-pthreads-sem,64,4,2,10000,0,0,155.646,40000,256993.24,175.729,178.002,341.67,586.88,3062.109,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.14,0.02,0.19,151.0,2156,386,0,2985,172,0,0,0,2026-05-14T10:25:59,c-pthreads-sem,64,4,2,10000,0,0,142.422,40000,280855.06,159.368,160.168,342.503,536.671,2272.769,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.09,0.03,0.16,215.0,1900,395,0,4155,1847,0,0,0,2026-05-14T10:26:00,c-pthreads-sem,64,4,4,10000,0,0,88.83,40000,450297.44,77.124,53.375,209.835,357.795,2771.316,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.1,0.02,0.18,202.0,2156,417,0,4426,1888,0,0,0,2026-05-14T10:26:00,c-pthreads-sem,64,4,4,10000,0,0,100.348,40000,398613.06,87.182,67.168,222.627,405.629,2134.852,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.14,0.03,0.22,180.0,2156,418,0,3648,983,0,0,0,2026-05-14T10:26:00,c-pthreads-sem,64,4,4,10000,0,0,139.466,40000,286807.35,93.578,75.084,217.21,456.67,5636.59,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.08,0.03,0.2,289.0,2028,412,0,6086,3089,0,0,0,2026-05-14T10:26:00,c-pthreads-sem,64,4,8,10000,0,0,79.069,40000,505884.81,49.687,22.209,142.126,306.794,4453.204,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.08,0.03,0.19,272.0,2028,412,0,5669,2581,0,0,0,2026-05-14T10:26:00,c-pthreads-sem,64,4,8,10000,0,0,80.191,40000,498806.13,41.7,19.792,141.626,237.086,1616.472,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.06,0.01,0.19,319.0,1900,413,0,5057,2204,0,0,0,2026-05-14T10:26:00,c-pthreads-sem,64,4,8,10000,0,0,64.476,40000,620384.99,40.539,20.209,127.627,244.043,1204.51,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.44,0.08,0.59,153.0,2924,624,0,12395,1550,0,0,0,2026-05-14T10:26:00,c-pthreads-sem,64,8,1,10000,0,0,439.915,80000,181853.26,339.732,243.669,862.382,1787.057,22353.983,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.42,0.07,0.56,147.0,2924,626,0,11907,1125,0,0,0,2026-05-14T10:26:01,c-pthreads-sem,64,8,1,10000,0,0,422.076,80000,189539.43,319.533,246.71,809.84,1674.848,5967.301,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.47,0.05,0.62,141.0,3180,624,0,11710,702,0,0,0,2026-05-14T10:26:01,c-pthreads-sem,64,8,1,10000,0,0,462.915,80000,172817.81,348.433,254.419,857.508,2035.434,28625.745,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.31,0.08,0.44,165.0,3040,630,0,9605,571,0,0,0,2026-05-14T10:26:02,c-pthreads-sem,64,8,2,10000,0,0,311.539,80000,256789.89,192.579,177.668,394.212,1107.968,7835.067,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.31,0.07,0.45,165.0,2908,630,0,9811,688,0,0,0,2026-05-14T10:26:02,c-pthreads-sem,64,8,2,10000,0,0,314.219,80000,254599.38,190.536,174.793,386.503,1057.509,10613.34,1
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.33,0.06,0.48,165.0,2916,630,0,10134,487,0,0,0,2026-05-14T10:26:02,c-pthreads-sem,64,8,2,10000,0,0,326.647,80000,244912.86,199.534,180.21,387.295,1169.135,6676.141,2
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.18,0.07,0.38,251.0,2924,637,0,10315,4154,0,0,0,2026-05-14T10:26:03,c-pthreads-sem,64,8,4,10000,0,0,177.389,80000,450986.42,92.017,63.458,241.211,536.296,5534.047,0
/home/vboxuser/os-final-project/paper2-concurrency/pc/pthreads/producer_consumer --N 64 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.19,0.05,0.38,229.0,2796,635,0,9877,3500,0,0,0,2026-05-14T10:26:03,c-pthreads-sem,64,8,4,10000,0,0,188.248,80000,424971.82,100.979,73.918,277.878,527.504,3693.281,1
